name,address,loc_id,latitude&longitude
"ゲームコパⅢ","神奈川県 秦野市 南矢名 2-19-5","Yz2apTYn8nPsuBx3aVWayA","35.368185 139.272678"
"イミグランデ本厚木","神奈川県 厚木市 中町 3-2-1　新中川ビル","3kjcvUgwBgdd5btGMJ_Tkg","35.439485 139.361586"
"シルクハット本厚木","神奈川県 厚木市 中町 3-4-22　第二会田ビル2F","OF08CLy2ZYxo5YBHpXbdVg","35.440557 139.365389"
"GiGO 本厚木","神奈川県 厚木市 中町 4-15-9","Ep8tBi7yccD3iMy9IQmm5w","35.439046 139.361906"
"神奈川レジャーランド厚木","神奈川県 厚木市 戸室 5-31-1　アツギ・トレリス2F","o_SaLBY9p4_2lfp9Y3ro5g","35.448199 139.343033"
"アドアーズ大和店A館","神奈川県 大和市 大和東 1-4-3　大黒屋ビル1・2F","YDbiNkERtIuup42PF5Rg6w","35.470556 139.462345"
"タイトーステーション海老名ビナウォーク","神奈川県 海老名市 中央 1-18-1　ビナウォーク6番館2F","p1BhZ0KnX4eNQCNYDIwiBA","35.452759 139.395683"
"GiGO 海老名","神奈川県 海老名市 中央 1-4-31　海老名プラザビル1F","KxAMy5MG4-qR-fmzJMSeMg","35.451554 139.392542"
"テクモピア座間","神奈川県 座間市 ひばりが丘 4-11-48","wJn189RjTcI93VI3P7FFBA","35.48005 139.432066"
"namco新潟","新潟県 新潟市中央区 南笹口 1-1-1　ひもろぎビル2F","u1MTTl5i_F7FWUKSJ1zXRA","37.908349 139.064062"
"ラウンドワンスタジアム新潟 ","新潟県 新潟市中央区 美咲町 2-1-38","UBZ7CvGInO9gbMiWlFrd9g","37.888165 139.017606"
"メジャーロード白根","新潟県 新潟市南区 上下諏訪木字論地 948-2","Mw7azTRwlTbUUgkT1XbRwA","37.760597 139.022214"
"カプコサーカス新潟東","新潟県 新潟市東区 大形本町 3-1-2　イオン新潟東店内ゲームコーナー","_INsvFeP7CpdKNhIuNirQg","37.925141 139.114723"
"モーリーファンタジー・f NIIGATAMINAMI","新潟県 新潟市江南区 下早通柳田 1-1-1　イオンモール新潟南2F","xAlSlWdGuszNJzQP6paNfg","37.875971 139.081464"
"メジャーロード黒埼","新潟県 新潟市西区 山田 3303","h8JdNNRcv--4DyoBv82BUA","37.868281 139.017348"
"アピナ長岡","新潟県 長岡市 堺東町 22","Xx9pnqr56FJdIleelpltxg","37.457893 138.813153"
"ゲームセンターテクノポリス","新潟県 長岡市 要町 1-8-50","3omUa42sC_-wtRlc8l5ASw","37.424981 138.83773"
"レトロ柏崎","新潟県 柏崎市 田中 13-3","RhtrNfPkaiMSPtC3zyfoKA","37.360972 138.566114"
"メジャーロード24","新潟県 見附市 今町 4-20-568-1","gC4blh6JQ_mywPKKOqgx0A","37.543052 138.891467"
"VIVAZONE糸魚川","新潟県 糸魚川市 寺島 3-2-40　ヴィラオレッタ糸魚川2F","5yYAc6lYCmgG9vPlhGz7ZA","37.034968 137.843676"
"アピナ上越インター","新潟県 上越市 下門前 1661","W8qyQVpIPFZMR36VQhCVfA","37.154263 138.255531"
"上越レジャーランボウル","新潟県 上越市 下門前 827-2","g8UVj9xJd4ZkJsc6bTL6Hw","37.164049 138.248975"
"タイトーFステーション上越","新潟県 上越市 富岡 3524　J-MAXシアター内1F","38xbgYVvaTvabTSyLEmWvA","37.148192 138.259047"
"アミューズメントスポットパルム","新潟県 魚沼市 井口新田 250-1","xpdt-aiG4cXIRQEq_sbDMQ","37.233772 138.966897"
"アピナ富山南","富山県 富山市 堀川町 355-3　マイプラザ内","6CjzAtyjNqashL9nDLGzqg","36.664937 137.21732"
"アピナ富山新庄","富山県 富山市 荒川 3-2-12","qCi4e7Cy_bgSbrVffdofKg","36.695333 137.248071"
"アピナ富山豊田","富山県 富山市 豊田町 2-12-66","rZ-nNXYwETLGjY1DS5gu9Q","36.721033 137.235482"
"トヤマレジャーランド呉羽","富山県 富山市 高木字貝塚 2054","6OgKrYA-qnAUW0DQ_6ljLA","36.71546 137.157923"
"ユーズランド高岡","富山県 高岡市 下伏間江 383　イオンモール高岡2F","3maJuGQ8lsSZE3MZQZg6nw","36.723733 137.017289"
"サービスエリアイン高岡","富山県 高岡市 下石瀬 857-1","AcAIewngKzSCvIzp6v6xsQ","36.76041 137.046322"
"ゲームスポット306","富山県 高岡市 昭和町 2-267-5","HtSeGPP5Lfthjo1ovnbAVQ","36.755327 137.000969"
"ゲームスポット207","富山県 高岡市 鐘紡町 1655-3","fk6lgo3kE-uYhy9fGLgaVw","36.732388 137.002339"
"ゲームスポットアップル","富山県 魚津市 吉島 2-407-1","0mdIyC8oks0egF8Abo0xRw","36.826671 137.413994"
"モーリーファンタジーとなみ","富山県 砺波市 中神 1-174　イオンモールとなみ2F","La7SQowA-bV0HFr9aqoDbA","36.641228 136.946981"
"サービスエリアイン入善","富山県 下新川郡入善町 上野 7253-2","EI2Ogek4x5dDFhiq9pB2Vg","36.930506 137.498831"
"ラウンドワンスタジアム金沢","石川県 金沢市 横川 6-120-1","MCoRt58vlEyflG2Q0QnI5g","36.542122 136.625998"
"バイパスレジャーランド藤江新館","石川県 金沢市 藤江南 2-105","p9jy0M8iVdBbGW4nsRu-Cg","36.583762 136.62073"
"バイパスレジャーランド藤江本館","石川県 金沢市 藤江南 2-41","8ZLAOVSp9o2pKDS3giAPtw","36.584055 136.621554"
"バイパスレジャーランド加賀","石川県 加賀市 箱宮町 ヲ1-1","YJfzyxCLj5be4RETqnaFpQ","36.325377 136.411336"
"MIRAINOイオンモール白山","石川県 白山市 横江町 5001　イオンモール白山3F","iGiQhkLIZC02yHbTIpD-Jg","36.543113 136.585317"
"バイパスレジャーランド御経塚","石川県 野々市市 御経塚 4-46","MuNwSS6rqTrGvi0glT_IDg","36.547928 136.60123"
"アピナ野々市バッティングスタジアム","石川県 野々市市 若松町 5-5","Jt6x5QpzakJoeGExPb6eYA","36.536747 136.611061"
"福井レジャーランド板垣","福井県 福井市 下馬 3-112","ZWyJV2AbZSs5k6Pw9Z3Izg","36.042309 136.233763"
"GiGO 福井","福井県 福井市 丸山 1-410","g_igsDbYN_nQ1wSbvORdzw","36.073353 136.242989"
"フクイレジャーランドワイプラザ","福井県 福井市 新保北 1-303　パワーシティフクイワイプラザB棟2F","WLk9eDt9x-cYYdo1xn80iQ","36.086962 136.249491"
"ジョイランド敦賀","福井県 敦賀市 木崎 40　土三田12","dtX0wG3vlJ0_sD3GKPfefA","35.645008 136.043192"
"GiGO 武生","福井県 越前市 新町 3字13-4　シピィタウン内","vdrljDhJDOOKnaNZEC_GFA","35.905187 136.153409"
"ゲームパニック甲府","山梨県 甲府市 国母 5-20-24","7wX9Fw_tKIiJBrIGi8Y0Cw","35.64204 138.547361"
"ラウンドワン山梨・石和","山梨県 笛吹市 石和町広瀬 737-1","YUB8B_1cWWeHkC2x6KopuA","35.643538 138.622723"
"プラサカプコン甲府","山梨県 中巨摩郡昭和町 西条字北河原 3717","UzSf8ZyfrDUWq0Ymx_ERdQ","35.642872 138.546052"
"アピナ長野川中島","長野県 長野市 川中島町御厨 967-1","SM0BfPwPAhxqiiqgJLEC-g","36.597926 138.157543"
"ラウンドワンスタジアム長野","長野県 長野市 東和田 827-6","mtkQGduLJYTjzlLD9puRVQ","36.651115 138.225406"
"アピナ長野大橋","長野県 長野市 若里 7-9-12","DNlMuFStX6DrakNL_2Pl5A","36.626554 138.20024"
"アピナ松本","長野県 松本市 双葉 19-10","qed73OVsGkV6th9FBRftWw","36.210503 137.96155"
"GiGO 上田","長野県 上田市 上田 1847-1","OvpyhCRbuuC2iAel2RobQw","36.412773 138.261935"
"アピナ上田","長野県 上田市 秋和 359-1","6iA3uwN3-S_WBQxJDNlOIA","36.416079 138.22332"
"GiGO 岡谷","長野県 岡谷市 塚間町 2-1-21","Kw7mxCIFifPxu3t2DxU9Jw","36.065215 138.053027"
"アピナ飯田","長野県 飯田市 座光寺 3728-1","I2xwQDD_qRrM0jcvLAQoWA","35.529974 137.859701"
"PALO諏訪","長野県 諏訪市 沖田町 5-18　諏訪ステーションパーク1・2F","vM9386mbwA5tdbXYsLEqYA","36.005472 138.128411"
"アピナ伊那","長野県 伊那市 西町 5093","OH6diM2JRPH9tAKQLEiE7Q","35.832699 137.950317"
"アピナ塩尻","長野県 塩尻市 広丘野村 1794-1","TAGP6HcIYQ9m3TArdFknZQ","36.141528 137.95382"
"アピナ佐久インター","長野県 佐久市 岩村田北 1-13-1","Mi8yNR282Jphzz59EMAu6A","36.283826 138.482618"
"セガワールド豊科","長野県 安曇野市 豊科南穂高 1115　スワンガーデン安曇野内","Ezw192oIdvbY3XTMK6iDpg","36.303112 137.922714"
"ゲームファンタジアン柳津","岐阜県 岐阜市 柳津町上佐波西 3-68","Y7TP85w06aUeOJw0AquyGw","35.375964 136.714543"
"モーリーファンタジー・f 岐阜","岐阜県 岐阜市 正木中 1-2-1　マーサ21北館3F","K3hlYBNGk4tCFjWTWD6S1A","35.448447 136.744947"
"ACグランド茜部","岐阜県 岐阜市 茜部大川 1-77","jPwNjqwZCslQP_vXF_Gg3w","35.38305 136.746193"
"ゲームファンタジアン精華","岐阜県 岐阜市 鏡島精華 2-2-1","giGIASs0clhr-yIlUXGC8w","35.411429 136.726527"
"大垣メトロポリス","岐阜県 大垣市 三塚町字西沼 523-1","mNVlWYaAAr61_shqPII7fQ","35.367065 136.629233"
"コミ丸アリババ大垣","岐阜県 大垣市 池尻町 940-1","vWno4fYkRYXOufq5sOpGfQ","35.384072 136.595611"
"セガワールド高山","岐阜県 高山市 上岡本町 7-7","smfm7NGN5T2w5JBHijcVPg","36.142627 137.243627"
"MIRAINOイオンモール土岐","岐阜県 土岐市 土岐津町土岐口 中山1372-1　イオンモール土岐2F","S5XD8OEVvMYJ3fWCPzX0SQ","35.346769 137.154191"
"アピナ各務原","岐阜県 各務原市 蘇原花園町 2-9-1","WEm1FjowjMejJWcNJVF-tg","35.412085 136.848068"
"ゲームピコ鵜沼","岐阜県 各務原市 鵜沼西町 3-309　イオンタウン各務原鵜沼内","HQaVPyhaNgkdhwlq_c2jZg","35.401622 136.933771"
"オリエンタルバッティングセンター可児","岐阜県 可児市 今渡 695-1","ZfleRIzlsEfw3HDHsLclQw","35.429536 137.039054"
"岐阜レジャーランド穂積","岐阜県 瑞穂市 稲里 630","1agMaI4AB6Bbll5yz2wxwg","35.384322 136.684567"
"ラウンドワンモレラ岐阜","岐阜県 本巣市 三橋 1100　モレラ岐阜2Fスノープラザ","fW2gQxdnbte1vICi7PDyfA","35.455211 136.672766"
"ゲームインプリンス","静岡県 静岡市清水区 天神 1-2-6","ytneztOF968sM1yknbM18Q","35.024152 138.47981"
"タイトーFステーション静岡","静岡県 静岡市葵区 呉服町 2-5-4　ふしみや第2ビル","EXc5fyzsxUwqSegqaShX4A","34.974454 138.383243"
"アップル新北街道","静岡県 静岡市葵区 沓谷 5-13-4","ZWsAHzLixCUK5En4Ci7HEA","34.99831 138.413438"
"ラウンドワン静岡・駿河","静岡県 静岡市駿河区 手越 75","hMvPUTrgPP5NWj1bNbejwA","34.950979 138.360522"
"ポート24浜松","静岡県 浜松市中央区 坪井町 4183-1","AViiQmqRZZoSLsbZKrvH_g","34.68015 137.644323"
"ラウンドワンスタジアム浜松","静岡県 浜松市中央区 天王町字諏訪 1981-17","2TSaEN20zY4V3zgbrgdB6A","34.737486 137.763727"
"THE 3RD PLANET OZ浜松","静岡県 浜松市中央区 宮竹町 322-1","cJte6SmwMdynRQtj7TAWzg","34.722294 137.765481"
"プラサカプコン志都呂","静岡県 浜松市中央区 志都呂 2-37-1　イオンモール浜松志都呂3F","Ww-rnao5zP6GvFaRr2C_qA","34.696688 137.650923"
"アピナ浜松","静岡県 浜松市中央区 葵西 2-27-10","KG0rPafZIe3cQjan1W9pPQ","34.76741 137.708185"
"楽市楽座サンストリート浜北","静岡県 浜松市浜名区 平口 2861　サンストリート浜北2F","yb8RIeGXGOmavQgnTLmy7g","34.795749 137.761109"
"ジョイランドアミューズ原","静岡県 沼津市 原町中 2-14-8","MF4RL_cs5aDZRPRNoA1naA","35.129756 138.800455"
"THE 3RD PLANET BiVi沼津","静岡県 沼津市 大手町 1-1-5　BiVi沼津3F","3Ut78GX9Hbxg9YQCls1-8A","35.103997 138.860965"
"ジョイランドアミューズみしま","静岡県 三島市 梅名 308-6　2F","qNZ2nf0AO7H26fEyVBUsKg","35.090416 138.92794"
"THE 3RD PLANET 島田","静岡県 島田市 中溝町 2531","VkHz75A5iJmLGF55D2GnKA","34.838136 138.165898"
"アップル島田","静岡県 島田市 宝来町 8-5","qMsdAzutuOjEXVB6f6fg9w","34.826568 138.187363"
"ラウンドワン富士","静岡県 富士市 八代町 4-15","FFyrJcdRyexXwn513WFnog","35.153123 138.693812"
"サープラ富士あそびタウン","静岡県 富士市 永田町 2-94","RHawD67MXmQfL_8mcHIoWw","35.162486 138.669326"
"アップルグランリバー大井川","静岡県 焼津市 下江留 1327","sx05dGBgbUm8FKGVGOwCdA","34.809874 138.273113"
"THE 3RD PLANET 焼津","静岡県 焼津市 八楠 3-18-5","jR7ZA3AhgpaOOyAdGN4Rbw","34.878494 138.307679"
"アピナ焼津","静岡県 焼津市 道原 585","J4XS18eZYZosPz8KO6Lyaw","34.833567 138.306005"
"GiGO 掛川","静岡県 掛川市 細田 248","RhCAHN7sK8RD4UAtY8erKA","34.773874 137.98533"
"GiGO 袋井","静岡県 袋井市 川井 1142-1","fybuIak5m5Rxz5CSHESp6w","34.746338 137.911439"
"GiGO サントムーン柿田川","静岡県 駿東郡清水町 玉川 61-2　サントムーン柿田川本館2F","tDPJ7aoBHdEBxayj5DNgjQ","35.109774 138.903001"
"タイトーステーションフェドラ大須","愛知県 名古屋市中区 大須 3-30-31　萬松寺駐車場ビル1・2F","sCDewv3uX1El61Xv5vvVxw","35.159477 136.905435"
"ゲーム・キング・ジョイ","愛知県 名古屋市中区 栄 3-3-32","_HZmOYM6vTr7Ltes0gcchQ","35.167972 136.905001"
"コムテックスクウェア","愛知県 名古屋市中区 金山 1-16-8","cQRctRLqvj0NWvr-r5EluQ","35.143977 136.899905"
"VAMP中川","愛知県 名古屋市中川区 新家 1-2007","mUWECtqTYMKm_5_Bih0uHA","35.155909 136.806146"
"ラウンドワンスタジアム中川1号線","愛知県 名古屋市中川区 法蔵町 2-23","kJ96BZIgAgy3qLH5CIEvXw","35.123644 136.863605"
"BOX.Q3","愛知県 名古屋市中村区 則武 1-16-8　第1コーポ1F","zicp5wrJUK5nlaer-615Ag","35.173099 136.876606"
"コムテックタワー","愛知県 名古屋市中村区 名駅 4-10-20","F7ljdxdhKJx1C3ESSTcUXw","35.169428 136.885974"
"GIGO マーケットスクエアささしま","愛知県 名古屋市中村区 平池町 4-60-14　マーケットスクエアささしま1F","-VKb5bpF1YJYJW5jKvAjtw","35.162623 136.884936"
"ファンタジープラザ名古屋","愛知県 名古屋市北区 玄馬町 234-1　CROSS TOWN　ドン・キホーテ名古屋本店2F","lpod1NXrZ-3eyHzdqKwneA","35.22631 136.909502"
"ラウンドワン千種","愛知県 名古屋市千種区 新栄 3-20-17　タイホウ千種駅南ビル8F","ZujUSFrVKFgkq1A0AMyMMA","35.168071 136.928005"
"名古屋レジャーランド内田橋","愛知県 名古屋市南区 内田橋 2-26-22","xhWcqjaoG9OHvb7Zz7MgDg","35.113708 136.909819"
"スペースシャトル塩釜口","愛知県 名古屋市天白区 塩釜口 2-414","trQi85GPSHKBp2cvicwSkw","35.134642 136.978696"
"ポート24八事","愛知県 名古屋市昭和区 広路町字北石坂 102-4","ryUH1onBwK6PMVgJEm1w-Q","35.13711 136.96414"
"ADXマミー八事","愛知県 名古屋市昭和区 広路町字北石坂 102-4　サンハイツ伊藤1F","isbaL0PVcoVNPm0souFAzw","35.137284 136.964146"
"GiGO 金山","愛知県 名古屋市熱田区 金山 1-19-2","3-ORBrPCdQ-h4VpI8Mycsg","35.142681 136.902152"
"ゲームパニック大高","愛知県 名古屋市緑区 忠治山 201　名古屋グランドボウルB2F","j2K-unC89HszP8F_031cYQ","35.048443 136.94959"
"プラサカプコン徳重","愛知県 名古屋市緑区 鳴海町 字徳重18-44　ヒルズウォーク徳重ガーデンズ　ガーデンズ棟2F","K2mljTuYK1p_b7UccDHAiQ","35.094389 136.999208"
"ラウンドワン鳴海","愛知県 名古屋市緑区 鳴海町字杜若 28","J-9x32E0AllCyaFN4QI7FA","35.098911 136.952738"
"ラウンドワンスタジアム豊橋","愛知県 豊橋市 大岩町字岩田 27-2","pKV8Q4SNthazlUGAKd1ENg","34.723701 137.432611"
"GiGO 豊橋飯村","愛知県 豊橋市 飯村町西山 25-121","2XbCctfme1gFxSAgJpaLMw","34.749094 137.413873"
"GiGO 岡崎","愛知県 岡崎市 上地 3-50-4","JJUKFKxqqu8AKFeYiXrzbg","34.911355 137.169312"
"ADXマミー岡崎","愛知県 岡崎市 井田新町 6-1","WjOKnaPt8-R61FKbJJgF3w","34.977012 137.161699"
"ゲームランド岡崎","愛知県 岡崎市 戸崎町字外山 38-5　イオンモール岡崎シネマ館3F","niqSaLiggk5aCUH1Fod82Q","34.939144 137.1632"
"ゲームファンタジアン岡崎","愛知県 岡崎市 錦町 2-4","LBsjRSAKCdJtOP0xJkQ9Ag","34.973718 137.160074"
"GiGO 尾西","愛知県 一宮市 篭屋 3-9-7　アソビックスびさい1F","uK9YXuilCH5wCvHvAXAEaw","35.309218 136.771521"
"半田メトロポリス","愛知県 半田市 旭町 3-11-1","TXNQWyvy2gin3J0IKpic3A","34.874733 136.921438"
"ラウンドワンスタジアム半田","愛知県 半田市 瑞穂町 6-7-8","auvseEKrmb62d-DqdpXXaA","34.885376 136.941376"
"プレイハードファイブオー春日井","愛知県 春日井市 不二ガ丘 1-36　不二ガ丘ハイツ1F","vbf3Ov7uAIKKtml5CCX3jA","35.267445 137.012213"
"ADXマミー春日井出川","愛知県 春日井市 不二ガ丘 1-5","tiMo5EyxANaZnbAgkDHJ6Q","35.267322 137.012672"
"GiGO 春日井","愛知県 春日井市 岩野町 4180","FGp4SEhB9nT2NkBaS_X5wA","35.269869 136.960394"
"オークランドボウル春日井","愛知県 春日井市 鳥居松町 3-11　1Fゲームコーナー","GcKpVaiFpzfCU56ahQexlA","35.245619 136.968934"
"豊川メトロポリス","愛知県 豊川市 下長山町上アライ 14-1","2KDJ_WbwTTgLhvmZt2ifuw","34.802475 137.384806"
"アミューズメントプラザマルシン","愛知県 刈谷市 池田町 4-609","0Dm-DivhDrM259mDKT92_A","35.006944 137.009186"
"M&#39;sPARK刈谷","愛知県 刈谷市 稲場町 3-206","sGJo2Mn_qYmmXOU6jzdQUw","35.005464 137.001438"
"M&#39;sPARK豊田","愛知県 豊田市 寿町 3-21・22　トヨタグランドビル","eqdGKTa5ep0JrNzZU8uHrA","35.056708 137.140435"
"ゲームコング","愛知県 豊田市 広路町 2-20","kbsa6IUnHw_xIDtBALKJkQ","35.077273 137.160993"
"GiGO 豊田","愛知県 豊田市 深田町 1-65-1","utvRw5zMR8QOEKzMOGQA5g","35.067909 137.123833"
"GiGO 安城","愛知県 安城市 百石町 2-35-13","sMdP3MbrPQMXa3-zM6Y5DA","34.947393 137.073159"
"小牧メトロポリス","愛知県 小牧市 間々片山 181-1","xtFV-Iy3I_je8Z46EfUO4Q","35.295999 136.905608"
"ゲームアルカナ","愛知県 稲沢市 朝府町 2-33","tDl95pZUkUp57dQR6H-QLw","35.251863 136.778801"
"アミューズメントプラザワイド","愛知県 東海市 名和町二番割上 16-2","zlilUZsLgDtlrXdC6g71wA","35.065187 136.911899"
"ダイナソアエイジ","愛知県 大府市 東新町 3-88","br2w31JxPfqeiMYX5K9Gnw","35.031008 136.956274"
"楽市楽座022楽市街道名古屋","愛知県 北名古屋市 中之郷字神明 45-1","xOTLqtgkZ_EJmpjwdug8OA","35.239836 136.848804"
"ラウンドワンスタジアム名古屋西春","愛知県 北名古屋市 宇福寺神明 15","4jQbSFy9ko3cDfx8mjIeow","35.25485 136.843627"
"ゲームファンタジアン長久手","愛知県 長久手市 武蔵塚 705","2WN0sxkV7WgyK-1oGTRy4g","35.171379 137.045453"
"ユーズランド東浦","愛知県 知多郡東浦町 緒川申新田二区 67-8　イオンモール東浦2F","l8RKKMo7m7zzVon0E1mOiw","34.978955 136.974117"
"ポート24幸田","愛知県 額田郡幸田町 高力字沖原 15　カメリアガーデン幸田内","dAPkzhiuW-QbcFE0N7b-0g","34.890299 137.163114"
"ラウンドワン津・高茶屋","三重県 津市 高茶屋小森町 277-8","KFHPVXAmVC0crqK3fWMMaw","34.672466 136.51947"
"プレビトナリエ四日市","三重県 四日市市 安島 1-3-31　トナリエ四日市5F","-M9L7cqFfHMWf9nqYcA0ZA","34.968379 136.616685"
"アピナ四日市","三重県 四日市市 泊小柳町 4-34","wpt7HVJFEH183x0u6gY6iQ","34.93929 136.606761"
"GiGO 生桑","三重県 四日市市 生桑町字川原崎 299-1","fA52hitDDSF7YNZJLh9ILw","34.986541 136.601579"
"アミューズメントスペースコミ丸四日市","三重県 四日市市 鵜の森 1-3-19","JYCMwjakE89A93MuvfgXyQ","34.96642 136.616471"
"GiGO 伊勢","三重県 伊勢市 中須町 666","A_FPPchUh5wgGZQir--j5A","34.492187 136.678"
"ゲームチャオ松阪","三重県 松阪市 船江町 780","7Yttl6rkNQ4ylu3UU-BDJw","34.58865 136.525845"
"GiGO 桑名","三重県 桑名市 大仲新田宮前 158","BU459fe9O8gGsw5cCbR2Fg","35.082848 136.60678"
"アピナ鈴鹿","三重県 鈴鹿市 庄野羽山 4-20-1　イオンタウン鈴鹿2F","-T2FTXvSftEc9HIQac2dwA","34.872189 136.527046"
"アミパラ鈴鹿","三重県 鈴鹿市 西條町字東澤 430-1","98mZOKMJ_0SPLJ8-0FmtEw","34.87533 136.568324"
"ドリームキャンディー","三重県 伊賀市 小田町 711","prtvJ6EfeECaoZXtHzkokg","34.775269 136.122794"
"ラウンドワンスタジアムみえ・川越IC","三重県 三重郡川越町 南福崎 851-1","s_0VkPZWNDpl7L8WxAu22g","35.022954 136.683498"
"滋賀レジャーランド大津","滋賀県 大津市 におの浜 3-1-43","ma-2Lzmty6Hxy2QrJfPMTA","35.003934 135.883405"
"エースレーン堅田","滋賀県 大津市 今堅田 2-40-10　ACT堅田2F","8yaKrOHEZTaVxAvBSU3C9w","35.124511 135.919646"
"ラウンドワンスタジアム浜大津アーカス","滋賀県 大津市 浜町 2-1　浜大津アーカス内","x5uzPBNvllFb0wu8FGJbqw","35.010522 135.866714"
"ゲームディーノ彦根","滋賀県 彦根市 西沼波町 166","7oKMXCf_2CYKS-AUbRItww","35.258695 136.265367"
"エースレーン近江八幡","滋賀県 近江八幡市 出町 736　ACT近江八番2番館1F","wGSl06IUY9mH72JbAlogzA","35.131869 136.102303"
"タイトーFステーションイオン近江八幡","滋賀県 近江八幡市 鷹飼町南 3-7　イオン近江八幡SC2番街　イオン近江八幡店1F","KtAFGVY8_cbLzlaHlstbQg","35.120511 136.104014"
"アミパラ草津","滋賀県 草津市 木川町 72","qT_0oMV8D8s6Ukq985V-AQ","35.020002 135.943196"
"アクション草津","滋賀県 草津市 野路 3-1-11　ACT草津2号館","g_9HNy3c2xEmMvZJuYGeCQ","34.999231 135.945959"
"エースレーン守山","滋賀県 守山市 播磨田町 231-4　ACT守山3番館2F","1VCqd5zyYCNSj372whb-0w","35.067911 135.995815"
"GiGO 甲西","滋賀県 湖南市 夏見二ツ橋 356-1","jZESgt4UajgAlbwlc4ynQw","34.994907 136.097214"
"エースレーン愛知川","滋賀県 愛知郡愛荘町 長野 200","OH2CDsCUhrIC-AWe7DOy_A","35.187485 136.214003"
"ネオ・アミューズメントスペースa-cho","京都府 京都市中京区 寺町通四条上る東大文字町 302・303　A-breakビル2・3F","PuuAHTkYMHdnCwxgS_-DsQ","35.004443 135.766836"
"ラウンドワン京都河原町","京都府 京都市中京区 河原町通三条下る山崎町 250","bY9a4pST8rybbdVCYuuXCQ","35.006991 135.768568"
"THE 3RD PLANET BiVi京都二条","京都府 京都市中京区 西ノ京栂尾町 107　BiVi二条2F","RbVHDJdkwkb3c9xd025VBA","35.010172 135.741253"
"ラウンドワンスタジアム京都伏見","京都府 京都市伏見区 下鳥羽平塚町 131","wxIFO4huSpNdlLwuPEkJVA","34.935939 135.746266"
"辻商店","京都府 京都市南区 東九条上殿田町 13","8VNBXPMdMJQx-1NB1M2R1Q","34.982042 135.758436"
"namcoイオンモールKYOTO","京都府 京都市南区 西九条鳥居口町 1　イオンモールKYOTO　Sakura館4F","YGFnfpv6GKnsaLGg3h91Fw","34.982815 135.754626"
"あそVIVAゲームセンター","京都府 福知山市 堀上高田 2146-1　あそVIVA1F","nGZQjG4WFx9d0M73aGxRJg","35.290556 135.132984"
"アミパラ久御山","京都府 久世郡久御山町 森 大内337　イオンタウン久御山内","kE9wqLXYZ72SNCMOD716sA","34.895385 135.746916"
"ラウンドワンスタジアム千日前","大阪府 大阪市中央区 難波 1-3-1","MVUXKbrszIHDDo0Ac5hR3A","34.667424 135.502671"
"タイトーステーション難波","大阪府 大阪市中央区 難波千日前 15-12","ogPrm7VAsOIdNvKw1M6Syw","34.663345 135.503201"
"namcoマグスミノエ","大阪府 大阪市住之江区 泉 1-1-82　マグスミノエ1F","N2XkauGg7dELBn1-LxIDlA","34.610014 135.468281"
"コーハツ","大阪府 大阪市北区 天神橋 2-2-21　コーハツビル1F","ig5574_fQZi-QyD3tdhJdg","34.696271 135.511634"
"namco梅田","大阪府 大阪市北区 小松原町 3-3　OSビル1～3F","LCI0iXEtSn8q48CMTp31cA","34.702742 135.500371"
"ラウンドワン梅田","大阪府 大阪市北区 小松原町 4-16","taxoTRMPY-gM6NmIRmu4bA","34.703185 135.500911"
"monte50","大阪府 大阪市北区 小松原町 4-27　小松原MDビル2～4F","EfkIf1lowYIxwuezXyFzpw","34.7031 135.501529"
"GiGO 大阪第4ビル","大阪府 大阪市北区 梅田 1-11-4　駅前第4ビルB1F","uA83rC9I7s-hjuo3n-gGug","34.699746 135.499503"
"ラウンドワンスタジアム城東放出","大阪府 大阪市城東区 今福南 3-4-38","-lFZW6r-HaLkGBgHB33OCw","34.696461 135.559316"
"GiGO 今福","大阪府 大阪市城東区 今福東 1-9-34","lfniabigtUGQPWjLr8EMzw","34.700927 135.557441"
"ザ・インドアゲーム","大阪府 大阪市旭区 中宮 5-6-19","Pnxrl-Yf6IEr2C8EIntccA","34.72954 135.544025"
"タイトーステーション大阪日本橋","大阪府 大阪市浪速区 日本橋 4-9-14","AGzomhjWnkNK63BQaH8UzQ","34.660394 135.506057"
"namco大阪日本橋","大阪府 大阪市浪速区 難波中 2-1-17　コスモビル1～3F","XuQh9gkh3pkL170fhZUthg","34.662991 135.504316"
"アテナ日本橋","大阪府 大阪市浪速区 難波中 2-1-22","qwR4xN9QePGhEfe6k1CAVg","34.663013 135.504957"
"GiGO 難波アビオン","大阪府 大阪市浪速区 難波中 2-3-15　MMOビルB1～3F","5BB8wDEw9o1OHziRDnANvQ","34.662687 135.503247"
"ゲームポイントシャトーEX","大阪府 大阪市都島区 東野田町 3-9-3","-x28HPgenhZKihyQAozJkw","34.697994 135.534258"
"GiGO あべのアポロ3F","大阪府 大阪市阿倍野区 阿倍野筋 1-5-31　アポロビル3F","nui6xmZI1X5GWsvYBqLiGA","34.646541 135.511716"
"G-pala あべの","大阪府 大阪市阿倍野区 阿倍野筋 3-10-1　あべのベルタ2F","BVITlV95pyPx2_bibM1ofA","34.642262 135.511436"
"スポーツセンター21世紀","大阪府 堺市南区 岩室 108-1","ql-e861El_TbWtqLyQkLtw","34.501323 135.538279"
